"log_return"
-0.0451726
0.0128784
-0.0414814
0.0379188
0.0329151
-0.0332782
-0.0147713
-0.0026754
0.0180247
0.0109245
-0.072345
0.0457477
-0.001807
-0.0326783
-0.0151356
-0.0364798
-0.0524163
-0.0202101
-0.0761592
-0.0150322
0.1050835
-0.0081953
-0.0820051
0.0457271
-0.0142492
0.045622
-0.0253326
-0.058634
0.0199932
-0.0365941
-0.0245477
0.1032592
-0.0082145
0.0208828
0.0155976
-0.0005556
0.0322486
-0.0518125
-0.0497415
0.0281226
-0.0082259
-0.0201072
-0.0484643
0.0645852
-0.0389998
-0.0266823
0.0181065
-0.0520723
-0.0572506
0.0633764
0.0481566
0.0042641
0.0287291
0.0116693
-0.08014
0.0325955
0.0202938
-0.0253964
0.0304732
0.034012
-0.0275583
0.008032
-0.0226634
0.0075128
-0.0075781
0.0411306
-0.0112461
-0.0251715
-0.0030121
-0.0069502
-0.0118307
0.0058018
0.0055428
-0.0037201
0.0215093
0.0123821
0.0290065
-0.0090953
0.0069246
-0.0275983
-0.003111
-0.0165248
-0.0146677
-0.0030031
-0.0298448
0.001505
0.0083341
-0.0409328
0.0344976
-0.0128802
-0.005585
0.0047512
0.0072066
0.0242571
-0.0274084
-0.0183474
-0.0080451
0.017685
-0.0151795
0.013285
0.0266198
-0.0011745
-0.0472856
0.0063999
-0.0008531
-0.0104352
-0.0386739
0.0004011
-0.0119403
-0.0135227
-0.0346557
0.0326539
-0.0109495
-0.0122897
-0.016729
-0.0433505
-0.0055259
0.0220302
-0.0417869
0.0049163
-0.0121286
0.0563387
0.0005643
0.0339965
0.007492
-0.0009708
0.0244635
0.0122133
-0.011524
-0.0166798
0.0661158
-0.0150159
0.0116602
0.0222985
-0.0189016
-0.0332305
0.0114865
0.0198673
0.0275093
0.0049401
-0.0052196
-0.0236339
0.0060857
0.03094
-0.0031683
-0.0172279
0.0137233
0.0118615
0.0007258
-0.036265
0.0161698
-0.010468
0.0088983
0.014873
-0.0063709
-0.0010036
0.0208343
-0.0021536
0.0054077
0.0257636
-0.0019112
0.0120111
-0.0121063
0.0194066
-0.0183465
0.0059618
-0.0219921
0.0055886
-0.0075519
0.0280761
-0.0034431
-0.0062508
-0.0155452
-0.0017876
0.0234232
-0.0206846
0.0124261
0.011421
0.0256794
0.0022253
-0.0075367
0.0086081
0.001472
0.0001552
-0.0001632
-0.0027471
0.0036437
0.0032259
-0.0214959
-0.0125562
-0.0008811
0.0068517
-0.0018565
-0.023785
-0.0019325
-0.0027733
0.0205752
-0.0040224
0.0107252
-0.0097053
0.0067323
-0.0266113
0.0053151
-0.0195622
0.0018125
0.0005818
-0.0044888
0.0224742
0.0033324
0.0302479
0.0110355
0.0036802
0.0118475
0.0076323
-0.0038973
0.0209506
0.0026373
0.0016778
-0.0012952
-0.0028623
0.0091896
0.0018717
0.0124553
0.0036149
-0.004217
-0.002666
0.0122205
-0.0034338
-0.0103879
0.0129185
0.0038998
-0.0082043
-0.0201625
0.0090012
0.0066194
0.0076106
0.0165373
0.0003492
0.0031509
0.0004433
0.003881
-0.0038097
-0.0050335
-0.0197467
-0.0032198
0.006866
0.0102907
0.0059213
0.0052382
0.0083716
-0.0022951
0.0022244
0.0058633
0.011122
-0.0007959
0.0037013
-0.0042186
0.0052028
-0.0083072
-0.0042259
-0.0043618
0.0127653
-0.0048291
-0.0030759
-0.0211229
-0.0022751
0.011744
0.0136053
-0.0005828
0.0062822
0.0079454
0.0021123
-0.0014922
0.0145627
0.0046895
-0.0066834
0.0095859
-0.0050373
-0.0092163
0.0131749
-0.010884
-0.010506
0.001439
-0.0121641
0.0202681
-0.0253986
0.0078669
-0.0017923
0.0030887
0.0205802
0.0017434
0.0201011
0.0019566
-0.0048424
0.0071331
0.013202
0.0029226
-0.001065
-0.0090439
-0.001383
0.0127874
-0.001651
0.0029372
-0.0148725
0.0033813
0.0121771
-0.0018066
-0.0083126
0.0021922
0.0001165
-0.0100736
0.0049537
0.0066317
0.006291
0.002818
-0.0046819
-0.0010415
-0.0128064
0.0019993
0.0082197
0.0048652
0.0001444
0.0051128
0.0025623
-0.0001583
0.0002939
-0.0114853
0.0148404
-0.0011288
0.000157
0.0031331
0.0010676
0.0043041
-0.0034503
0.0050225
0.0027843
-0.0094652
0.0108535
-0.0114664
-0.0203189
-0.021097
0.0023446
-0.0002521
0.0040988
-0.0113675
-0.0052636
0.0116726
0.0108699
-0.0025574
-0.0264775
0.0010044
-0.0104256
0.0150501
-0.0020162
0.0104854
-0.0044509
0.0166609
0.0039295
0.0080823
0.0009088
-0.0018253
-0.0097718
0.0088834
-0.0051345
0.0004097
0.0075769
0.0002105
-0.0008865
0.0045468
0.0116192
-0.0012956
0.0011233
0.0002792
0.0042032
0.0012102
0.001642
0.0041101
0.0044529
0.00423
-0.0034561
0.0040793
0.0094987
-0.0048497
0.0004668
0.0008437
0.0041846
0.0010604
-0.0046673
0.0064673
0.0042446
-0.0003244
-0.0066282
0.002708
0.0064111
0.0007835
0.0012213
0.0093658
0.0019275
-0.0113622
0.0066384
0.0022522
0.0007068
0.0008419
0.0062663
6.69e-05
-0.019196
0.0048354
0.0109894
-0.014314
0.0129259
-0.0203879
-0.0055007
-0.0324064
-0.0133864
0.038247
-0.0034254
0.0137354
-0.0105131
-0.0152121
0.0005337
-0.0108702
-0.0063545
-0.0367
0.0123764
-0.0125194
-0.0022695
-0.0069237
0.0281276
-0.0119988
-0.0111714
0.0222487
0.0005599
-0.0320339
-0.0116952
0.0125014
-0.0041061
0.027232
0.0037815
-0.0019783
0.0207702
0.0004507
0.002371
0.0015772
-0.0007878
-0.0143609
0.0004779
-0.014243
-0.0008859
-0.0005216
-0.0268118
-0.0098024
-0.0042539
-0.0047428
0.0058816
0.0277987
0.011977
0.0058062
0.0017869
0.0142622
0.000357
-0.0007151
-0.0255581
0.0055825
0.0074106
-0.0107546
0.0197405
0.0098637
0.0096239
0.0011642
-0.0037851
-0.0029306
-0.0001165
0.0197203
-0.0035663
0.0041329
-0.0005103
-0.0020087
0.0042328
-0.0051071
-0.0252517
-0.0056892
-0.0016292
-0.0001107
0.0100291
0.0009308
-0.0139541
-0.0056227
-0.0038464
-0.0132538
0.0019511
-0.007408
0.0163727
-0.0139801
0.0004983
0.0251194
0.004918
0.0123104
-0.0103172
0.0044693
0.0027142
0.0045531
0.0077461
-0.0016743
0.0043831
0.0020881
0.0012281
0.0136482
0.0006888
-0.0020205
-0.0071854
0.0183848
-0.0044499
0.0042547
-0.0021075
-0.0043685
0.0038515
-0.0072666
0.0178333
0.0020929
-0.0017403
0.0052745
0.0003506
0.0009133
0.0068438
-0.0001361
-0.0028695
0.0072871
-0.0149237
0.0117131
0.003469
-0.0012577
0.0028247
-0.0033889
-0.0011088
0.0004084
0.0005512
0.0057454
0.0023576
0.0194011
0.0008078
-0.0032594
-0.0052818
0.0009065
-0.0065318
-0.0080549
0.0008386
-0.0160603
-0.001418
0.0156252
0.0019942
-0.0022312
-0.0128033
0.0135812
-0.008565
-0.0035567
-0.0042134
0.0224394
0.0094288
0.0017305
-0.0017498
-0.0002667
0.001172
-0.0002129
0.0035347
0.0015972
0.0041895
-0.0016631
0.0036399
-0.0006385
-0.0011998
0.0047829
0.0022804
0.0012104
-0.0015963
0.0017734
0.0008497
-0.0013535
0.0006739
